from_date,department,section,barcode,item_num,item_description,purshase_price,selling_price,quantity
15-Mar,2,52,6265128378977.092,966194,CARROT RED,688.8397089568961,1421.484271739286,285.2034227970401
24-Feb,2,57,3706363534690.1562,597480,A-DATE IRAQI,453.8859507705309,1898.48338275271,73.96639261056328
17-Mar,2,56,4380532288765.4736,615532,FRICO GOUDA CHEESE,773.054834745271,395.51979097351716,664.6884839186584
20-Feb,2,57,5150870286104.993,789594,LAURIE,705.9578222301647,719.502499439319,2486.203116343624
11-Mar,2,50,6992439818471.557,974787,ARTICHOKE,59.7611942687684,1694.5420209422225,639.2475083361567
03-Mar,2,54,3851961158354.671,210804,CHICKEN SPICES 1 KG,905.8525324221364,217.78051883158182,2659.5895219138242
17-Mar,2,54,3211932639685.033,61773,EGGPLANT SANDWICH,302.3307308793798,284.1829414632416,589.731534219161
15-Mar,2,51,5277079809596.546,877043,CHOCOLATE GOFRET BISCUIT,622.8130330642466,1673.9746672109839,149.24834920334217
28-Feb,2,54,5403205371650.336,614962,CLAMS,629.4471568635204,1426.2073240364537,708.1246220562109
11-Mar,2,53,5457198235341.477,662814,KASHCAVAL SMOKED COW CHEESE,269.0303430162955,183.58685506064165,3076.8172332269064
07-Mar,2,57,6754529902267.23,597283,PETIT CAKE 6,597.5723550158825,664.7808733768513,2709.5639631115905
08-Mar,2,54,5666816984824.773,425705,ABA ALMONDS ( LARGE ),1036.3493480589252,1390.77577390829,1782.64650209969
04-Mar,2,52,3538948286743.3877,824456,CHICKEN BREAST,903.5311374808973,822.9080318312597,2796.7198328728614
09-Mar,2,50,2584763493865.7407,888611,N.MEDIUM FINO,110.65515689391324,1696.067034394375,1710.9109562969957
08-Mar,2,54,6803810038395.626,62504,ABA FANKOOSH,929.5588189708413,601.729166226178,1465.1234530958675
09-Mar,2,52,5894839193010.928,744334,CIMIT BREAD 250 GR,789.0863205685222,1277.1674026659373,2624.1569553694985
17-Mar,2,56,3679090283040.911,552571,SHISHTAHOOK SANDWICH,1129.8115804724196,1144.5919045513194,2881.1099350766003
13-Mar,2,55,3713371722764.9775,930067,SMALL TILAPIA(5-6PC/K),692.7706595692189,1746.2552992120923,2823.4442807543787
28-Feb,2,53,2615635342066.227,403942,LARGE FETEER,1050.2154698742038,1591.7499861347092,1939.2180627896018
20-Feb,2,55,2593287694009.498,110886,N.CHOCOLATE PATE MINI,17.311796884153335,119.74578509778124,1129.1057356494416
14-Mar,2,55,2627765885164.569,116698,RICH BEEF LUNCHEON PLAIN,401.7266625037844,904.8963294290838,2900.244900848231
24-Feb,2,50,4583642656178.977,880984,DRIED MANGO KG,96.49891818726707,183.00003529315228,2705.209531192764
04-Mar,2,57,2817495697689.456,590134,IM BEEF STROGANOFF,1230.3663037924384,274.3616385927754,2832.3988360572525
23-Feb,2,55,3028738068455.746,262483,LATOGA RED,338.7129373904288,1468.981814820843,371.34208263317026
06-Mar,2,53,2250382458827.4624,422442,MOUCHABEKE BY KG,940.0156770986606,150.19257991028147,2382.087448526846
19-Feb,2,52,2088691261532.7678,626882,RICE WITH MILK,1082.10242849771,1886.0724258941668,840.6223818918953
12-Mar,2,52,6417233844973.134,781661,CLEMNES BLUE CHEESE,149.4383524766731,1839.732656634798,381.60285556331695
13-Mar,2,52,2405367869888.404,211887,VANILLA MOUSSE SMALL,49.06004602839351,1251.8714510732098,285.02765381815027
24-Feb,2,57,2651816070158.087,105114,DOMTY TALAGA LOW SALT,349.8962708341152,355.818457827274,2713.2844178882106
11-Mar,2,52,4718487088545.371,389280,CHAKALAMA BY KG,905.1456762306134,1274.4498283856524,2200.911044585647
05-Mar,2,57,2911356203371.4556,679044,KAYSER PLAIN X5,265.6935039937144,631.8543490014683,2818.1031955584685
10-Mar,2,51,5156631689281.803,650367,SWISS MEAT BF LNCHON,120.96930633511812,489.71677513226587,1944.8698122913333
28-Feb,2,54,3770699402327.8857,949501,HOMMOS SALAD,859.3819728745327,121.90414279940259,1749.2736150658247
10-Mar,2,57,4841035518554.387,115133,FLEX SEEDS,307.54318613458275,458.64056935807025,1787.9499474240645
23-Feb,2,55,6252532383405.652,792253,DATES SOFT CHOCOLATE 250 G,1016.9734314936378,971.0076041232886,2407.4635869227072
23-Feb,2,51,5915940192838.641,133639,A-EGGPLANT WHITE,601.8743764658433,822.9863732198875,793.6543094044998
04-Mar,2,52,2426127350025.406,847731,SHAWRMA CHICKEN SAND.,727.6539780814646,1426.6257420695147,2169.252670927819
28-Feb,2,53,3133218031082.121,901246,HEALTHY CRACKERS,445.9360688962878,720.7918472393687,2747.060979856611
04-Mar,2,50,5809809348147.73,351931,A-APPLE RED,426.82334886970347,661.2742996781093,628.3672266727151
15-Mar,2,57,3154643424161.5303,204076,ORIENTAL SALAD,980.6861043321792,1072.6301902416453,2862.913803231755
13-Mar,2,52,2059584591307.6897,805592,MUSHROOM 200GR,97.90714022116266,1111.3167235924766,750.5525370187762
17-Mar,2,54,4309194524439.824,64772,HALAWA CHOCOLATE,139.07499003339404,502.2418929419379,2260.7376206787694
09-Mar,2,54,4652763824969.15,878842,ALMONDS BBQ FLAVOR,334.85707848356856,1060.2394116111495,1702.1577608731877
27-Feb,2,54,6740908677685.639,970365,PETIT CAKE X 4,424.6254956820197,915.6326988529333,2696.419876078062
16-Mar,2,54,3411450439527.826,577554,ORANGE NAVEL NET 3KG,667.1930379872855,1200.9311044073468,518.1313752640777
09-Mar,2,55,2797479723721.9,675926,FLEX SEEDS,600.2181236493135,689.8146518641373,234.7168012199267
14-Mar,2,54,4466003013802.607,57494,WAFFER,547.6949678075846,162.054337029027,2056.3848479753674
27-Feb,2,54,4607995808456.77,530027,MANGO SMOOTHIE,629.1397089566601,251.84802962710435,3083.054918075608
02-Mar,2,56,6146509289654.121,841376,TEA EVENING,670.0357538169714,1361.749619332764,2175.1153859249594
23-Feb,2,55,5043756354143.439,430125,FRUIT COCKTAIL,713.2840267564834,455.0495499316632,103.3131359778326
10-Mar,2,52,5357120948940.922,893162,SMOKED CHICKEN BREAST TANDAORY,871.7254029478501,913.4890850941582,2849.2124000897556
11-Mar,2,56,5113538768502.914,641802,HEALTHY BISCUIT,869.4324945426124,969.9136553570979,1874.5663301036848
19-Feb,2,54,4091336949537.6514,555138,BAL LAMB SHOULDER,213.90683325578786,1766.4227152618407,2016.992217798016
21-Feb,2,53,2717373003983.455,110776,ABA ROASTED CASHEWS( LARGE ),723.7941152685001,1571.5660752705703,2996.870322148056
17-Mar,2,52,4597087370375.426,567658,DRIED MANGO KG,1240.3491762296003,1055.8709772868322,2953.1953975452952
22-Feb,2,53,3365226688908.937,161731,RED PEPPERJACK JALAPENO,655.4779790811705,1420.7866427691256,869.1175968024231
04-Mar,2,57,4347296793609.836,107443,PETIT CAKE 6,841.6334946815977,155.5103431156722,1459.4650407067347
12-Mar,2,50,4018226662794.779,593026,MACARONI,583.2936301613378,791.9900742171965,856.3057117522271
27-Feb,2,56,3325017823640.492,639584,SABEEL CHICKEN 950-1000,1038.0595423982124,718.6680896563049,182.53673485692659
20-Feb,2,55,3107297010361.7085,286372,OLIVETTA ONION MIX,1220.8435983640563,392.03987543649345,1723.885965547064
20-Feb,2,50,2001815426330.7485,992411,A- ORANGE NAVEL,908.676446006385,1488.3526067158336,986.8073181987305
02-Mar,2,52,2242590614873.3677,700631,ABA DRIED APRICOT,545.7056630588202,1162.3644642346128,1537.6814767295357
11-Mar,2,53,5623184294147.566,344308,FARM-GOUDA SMOKED,278.00332760887164,773.744622898078,720.4157014507425
25-Feb,2,57,3990567799506.879,700107,FARM-GOUDA CUMIN,718.6261319222685,5.970884331345259,2236.3873489962148
25-Feb,2,55,3934715123946.333,745876,N.PANINI BREAD,1050.063115006635,1083.124749419752,1884.0808820919963
23-Feb,2,57,2032352047676.547,641113,DOMTY SOFT ISTAMBOLY,148.02896154503696,1552.0059249219696,2323.347592444231
22-Feb,2,57,2007688062512.0957,223668,LASAGNA/KG,402.2785428376883,1113.5473640851906,1459.3712036173188
26-Feb,2,52,2408364910030.689,397955,MESH,315.4741965401901,853.431637060834,2246.95038518954
02-Mar,2,51,2319634752751.0703,436356,ETOILE HALWA MOLOD 85,988.4138584688691,205.31522430874975,700.7309209198351
13-Mar,2,52,5592475575855.732,222254,ALEX LIVER/KG,1018.5141141625403,199.6871116099144,814.2064273338531
03-Mar,2,50,4747530183435.109,44923,PROFITEROLLE,1141.1805867087648,1617.7139109339694,2956.0051575630755
02-Mar,2,56,3430632116573.6436,969785,POTATO SWEET BEUROGARD,1102.3020075203856,741.2099722488258,1922.2794017066442
13-Mar,2,52,3573277535678.7275,802548,ABA ROASTED ALMONDS,1095.8351010481053,851.6733764979193,1955.432342450112
01-Mar,2,53,2868098004956.2188,336541,FARM-EDAM CHEESE,1021.4731289928948,165.48573550590794,389.62227847321634
03-Mar,2,54,3470410669122.786,719172,LHEMY TRKEY SMOKED,838.4995000916457,25.87182419210713,2974.646662648891
22-Feb,2,54,3596686717605.548,847243,IM BEEF SILVERSIDE,1226.2848273958355,409.88442860480757,1983.8132252983735
19-Feb,2,56,3506034663083.01,611551,ALEX LIVER SANDWICH,120.15874160452188,353.2750473415776,2889.360294281396
19-Feb,2,50,6519481672586.571,908740,HERRING SUPER JUMBO KG,625.6159314598576,1631.3374897062317,2589.2740572183084
09-Mar,2,56,2250683894869.851,392325,A-LEMON SEEDLESS,350.5070119736701,1191.6063503307548,2362.5997525751154
15-Mar,2,53,4433724642210.382,340497,SMOKED CHEESE NATURAL,1167.2893533014899,62.36245907935491,2271.601028217806
27-Feb,2,53,3361066530722.668,581703,MARGACROISSANTX10,25.245371637323725,967.8678440442857,662.631237101474
21-Feb,2,53,2135087666212.1814,323322,FARM-PAMZYAN CHEESE,461.9560014444748,313.00079106329713,1472.4065475546417
12-Mar,2,55,5778677905289.623,98064,MASH POTATO SANDWICH.,767.8305717772054,787.8450654440958,871.8332938240164
23-Feb,2,50,6519765185165.069,97613,STARCH,1090.4588313025934,1043.9051802490094,2566.540659967089
11-Mar,2,56,6966146336836.097,577121,SMALL TILAPIA(5-6PC/K),302.22689674448475,1190.899868177224,954.3994616917348
10-Mar,2,57,2656865966115.5977,381639,PARSLEY,935.2758162181182,700.9503609354722,1138.5809081901305
01-Mar,2,55,4912333766729.568,406949,FRIED CHICKEN WINGS/KG,1096.753323100764,1591.4815027347042,1966.931562016809
22-Feb,2,54,6537441083304.351,108079,STARCH,666.2558460294126,1153.3813725844861,2613.3751885815864
20-Feb,2,52,4866193224058.324,920021,CHOCLATE PEANUTS,939.161328073624,452.5983822894184,2503.860695666287
02-Mar,2,53,2238858163949.5225,780738,ANISE SAMO,1211.511571072253,1678.3190774975876,1613.9992757507337
24-Feb,2,56,6796011662839.322,525484,N.KAYSER SESAME,325.3122551602903,1306.1863682649835,1403.1540949616779
28-Feb,2,54,2421160648452.2285,963757,CELERY FRENCH,269.514332496932,1182.6814500617863,769.8948949897393
14-Mar,2,50,2830975004101.2373,885069,A-APPLE GREEN IMPORT,890.9932458151795,1006.770329260428,725.8615020394213
25-Feb,2,50,5822140559822.107,444451,PARVLONA PICANTE CHEESE,196.10903948455075,125.17574760888151,183.54450515405068
09-Mar,2,54,4069228909104.5874,272845,HALWANI BASTERMA,732.3040108409814,580.5145849254136,320.1897272003543
21-Feb,2,51,6263906909462.352,138567,SMALL MOUSSE CAKE,1127.2680812971503,1813.8900273784786,2870.59972346592
02-Mar,2,54,3726586481295.4893,824926,BASARIA,829.2389696401374,493.26120338476466,1091.3515699564393
12-Mar,2,57,3646950565303.0864,614135,MANGO SMOOTHIE,1064.747474461499,1486.162851613729,2414.9415042210208
17-Mar,2,57,6441758418231.3545,407743,FRESH JUICE,35.42662313584667,499.51727542199745,3074.791277926217
15-Mar,2,56,4176644298448.3936,638761,STARCH,643.0191369234461,111.38051184473986,954.5480802051351
14-Mar,2,52,2697493939430.475,114271,BEEF MINCE,278.4411856916401,1038.2735183851712,2800.9318086957146
02-Mar,2,56,3932907162540.2314,82237,MAFA CHIVES,141.86396506326346,881.6387804104903,773.8423171440284
19-Feb,2,52,3241392649068.1934,194802,CAKE POUND CHOCOLATE,117.581622989095,1128.0352963535229,2087.8857455361704
09-Mar,2,56,3276655475810.3584,382449,A-APPLE ROYAL GALA (SMALL),381.5555598552626,888.9206726488551,1505.3584912295214
25-Feb,2,52,2225332747697.0356,340965,HALAWA PISTACHIO,828.465840090553,994.0553554275082,1075.7461323786285
14-Mar,2,56,4704690638369.189,522250,SPRING ONION 125GR,1166.5119209793831,162.0467626617146,3109.4846174843424
10-Mar,2,50,5983114990573.855,296623,DATES 600 GM-BET,1163.3568288676663,1435.8913140237162,981.1770120772508
03-Mar,2,51,3933404863694.954,814143,RICH COOKED TURKEY,196.3561022621885,1229.3376367653977,705.4265053376628
07-Mar,2,56,4183857800345.768,115005,PARSLEY,588.9437546401374,498.82592374705297,544.2954725919392
15-Mar,2,54,2064819904788.716,839648,LIME,196.1886706473042,116.76150657188259,354.1902171019151
01-Mar,2,54,5970186071311.553,45319,A-WATER MELON,748.2695244596702,439.8826860264369,233.92534439327486
21-Feb,2,52,3261729200213.408,444978,SHAHD CHICKEN WINGS,138.66656813383477,770.90948275166,2330.158528205441
15-Mar,2,56,2328642596457.4595,705518,CORN CHILI FLAVOR,1000.7869662787035,464.49379944617874,2710.969340514452
20-Feb,2,50,2903585506987.8926,458544,FREEZ KIWI DRINK 275,762.8801654094968,1142.4603036147107,599.3893143800839
09-Mar,2,53,2882461967067.745,462663,LAMB SHANK,531.7950451339133,462.8695969644575,1177.006189369485
22-Feb,2,57,5271000457117.523,476584,VENISON,83.02233203956737,1049.6322327278924,1525.5552393412167
04-Mar,2,57,2352814029122.1045,382436,N.CROISSANT,297.8755461235354,1220.2329460773853,2743.304320584672
18-Mar,2,56,6119297669941.679,41351,RICH COOKED TURKEY,747.9083176877034,1012.2295246191503,1977.3065114887206
18-Mar,2,55,3240481155521.821,310865,SABEEL SHISH 700GR,1087.5715317389875,814.9813383836298,2331.575408710703
03-Mar,2,53,4962447096220.592,118874,CHOCLATE PEANUTS,1071.4067957610316,658.4158283330369,2625.676872392967
16-Mar,2,55,6659196937565.142,676621,CHICKEN FILLET GRILLED SAND,249.5252788245533,592.2616194854465,1646.2957210350469
06-Mar,2,55,2252291561738.4263,267331,BISCUITS,129.58696643596758,143.34616528287032,626.8435238240661
19-Mar,2,56,6489430101655.726,130124,VIRGINIA FISH,771.330301587489,1758.5292297612905,1502.1022615161262
09-Mar,2,55,4028424101762.01,336084,STRAWBERRY PACKED 1KG,797.455550394946,1612.0815493944597,8.109297137702098
12-Mar,2,52,4489979732372.48,580276,SPONGE KG,310.4677179110029,1284.9343497386415,1169.9030686235503
23-Feb,2,57,3938175629808.893,374862,ABA BLUEBERRIES,874.9709725618712,826.9673753867055,137.7735591420573
12-Mar,2,55,6325574137924.514,946198,CHEDDAR RED LOW FAT,33.88025384092897,41.1538218936652,2529.6249877727537
03-Mar,2,56,6063043674322.857,361097,CUCUMBER,615.3230328602906,270.8097565759795,599.0030466598025
24-Feb,2,56,5880095367068.9375,845711,PIZZA MUSHROOM STUFFED CRUST,100.49327553224336,253.86365973947855,188.74075864894732
18-Mar,2,53,2471137129004.7007,84965,SHAWERMA SPICES,942.4455257224135,174.8870470769906,1260.8663015464751
28-Feb,2,52,2524945027052.4277,625722,BBQ CHICKEN,953.0042274657327,288.2656581620818,3007.1253476521897
23-Feb,2,56,6578991793255.487,842539,DATE ROTAAB,890.236814859084,1023.2447849441476,2745.6915737367813
16-Mar,2,50,6619033855092.123,945488,PACKET BOUKSOMAT SPECIAL LARGE,592.1808714247676,1034.664207378684,454.28678906104994
09-Mar,2,52,3200081936527.7437,51538,PORK RIBS,822.1168852360557,1824.5969106144184,1352.4039524289617
19-Mar,2,51,3033128493490.2227,239119,ABA WHEAT ( BELEELA ),685.1548024462126,904.7525172969608,1728.0165050428634
20-Feb,2,51,3678373672036.964,307254,JELLY PCS,1022.7365093960883,787.9041303132313,236.43390178638185
19-Mar,2,57,2027657471512.928,674043,DATES 400 GM ( FOAM PLATE),1129.3128010516994,1093.846825231099,2480.8753333699897
24-Feb,2,54,4462182775619.296,598449,BEEF BURGER,261.40757153652964,974.2497451417868,2001.6166060180212
02-Mar,2,50,2016300070729.7185,964476,MEDIUM MULLET(3PC/K),656.8406598024239,1064.2790950986032,695.0713974289861
12-Mar,2,50,2161558274568.2476,984990,SMOKED CHICKEN BREAST BLUE CHEESE,1195.4366857849616,1412.7550197066432,2399.69665292972
25-Feb,2,54,2716948233624.798,254938,CHEESE CAKE CHERRY/PIC,692.6515386354222,84.42699067989304,989.8599855413117
01-Mar,2,52,3773686781390.7563,493944,N.BAGUETTE,26.090794633933957,498.25955875875826,302.93302845324973
13-Mar,2,56,2669362942846.8574,653771,GRILLED CHICKEN FILLET/KG,751.826733321742,86.9894298857181,336.89483574766905
19-Feb,2,50,3225566938775.948,964260,CAPSICUM MIXED 500GR,975.0165955846281,1189.7749506716218,581.7698872590651
12-Mar,2,52,3161991431915.5405,953522,A- CAPSICUM YELLOW,106.03545603006,901.016769359016,3039.9841908026633
04-Mar,2,55,4457412003675.303,238473,N.TOAST BROWN 500GR,353.5983400697653,127.58351705338995,545.0617288624787
05-Mar,2,55,5312759069658.424,33840,BASIL ITALIAN 100GR,1183.471867624891,1664.878029776207,1414.6807273239308
13-Mar,2,52,4913414669917.82,58605,FARM-PAMZYAN CHEESE,656.8409026827686,1795.2356666801954,2071.8380237557617
28-Feb,2,57,4296412995842.1157,618810,BIG TILAPIA 2-3PCS-KG,169.4290603771632,1374.4636693986258,251.12800622901662
19-Mar,2,57,3699623839504.8477,796582,MULLET SINGARI/KG,396.7745271630955,323.9270895956544,12.677166644405549
07-Mar,2,51,2049409093216.9993,364443,FRUIT JELLY PCS,1078.1556785450066,785.7501936038541,714.8875223394972
27-Feb,2,50,6010137782337.869,315480,BEEF STEAK,9.590287426258396,1592.1266992134608,2254.4533205859657
07-Mar,2,55,5250403235326.998,230345,GOAT CHEESE,1201.4173212659541,779.0658659177665,1955.144788135837
17-Mar,2,55,4036224656633.883,92419,BROWN MED FINO X5,282.31306493229135,532.7654424673884,2786.4950055430386
09-Mar,2,53,4957922904976.496,248743,VERMICELLI RICE/KG,1085.8043142936467,31.855956967475052,1374.2309006786543
05-Mar,2,50,5887627947812.816,745678,DATE ROTAAB,1095.3934727136293,32.309728271613864,727.4437854594722
17-Mar,2,54,4885178151199.758,271692,CELERY BALADY 100GR,342.2075788356038,435.35093018938414,1621.5308859171967
19-Feb,2,53,4320646777742.8687,644641,STONE BLACK PEPPER,727.9046871731287,3.5100150929345215,1332.1220288391476
27-Feb,2,57,2362516419144.271,443461,MEDIUM FINO X5,1127.7164858306262,545.9167233211944,1132.2957345796924
15-Mar,2,54,2746856615036.92,257347,SHAHD CHICKEN FILLET400GR,454.3376156562461,1777.8847382384838,2022.250516920927
15-Mar,2,51,6295561065271.112,703157,ISTAMBOLY CHEESE,1128.8679204485709,1755.3518759884225,294.23025842312154
07-Mar,2,54,4850796386774.087,795661,DRANGLES HOT PEPPER CHDAR,594.1715485356108,1084.6492062802338,513.6709417603295
06-Mar,2,57,6217849575791.237,850149,DARK CHOCOLATE,1036.1459887178137,1163.4860854064846,2643.1737241293363
02-Mar,2,52,6323998709376.662,692626,XP CABBAGE RED,178.49679480649277,1764.5961182824026,587.6312016656585
07-Mar,2,50,5663417580165.995,444448,PARROT FISH,1151.560416166223,1586.067587085709,324.5209586680453
25-Feb,2,50,6969964184272.926,664017,ABA SALTED PISTACHIOS,1033.3998846221305,1305.8321389165478,2988.813795918085
27-Feb,2,53,5138395521496.531,823156,N.CHEESE PATE MINI,709.3261440058892,658.9473111766246,3129.275492840093
11-Mar,2,55,4078329834885.9473,159229,APPLE EUROPE PACKED,161.66881418316615,1586.569069576257,741.0336889893314
02-Mar,2,57,2335476727815.703,214964,STRAWBERRY MOUSSE SMALL,512.4095198491368,1454.2447961205187,11.020736907855486
01-Mar,2,53,3715390180221.4463,68754,LOBSTER,243.87430293693743,1396.3610609593227,3091.7169572685584
02-Mar,2,53,4936376260296.717,356402,CHEESE BRAMILY FRESH,385.6845275165271,871.4044285028185,2308.9600769963617
15-Mar,2,51,2329905322834.3247,731536,HERB BREAD,408.5476107858083,41.29925055754294,1685.2155145651875
14-Mar,2,50,2209012369715.753,627042,A- ONION GOLDEN,804.86066031097,883.6393275192634,1901.9795823739448
06-Mar,2,53,3335615073166.2734,432315,CARAMEL SAUCE,148.92565018478803,1647.97074925001,2402.544299469535
04-Mar,2,57,3432556488301.6787,806541,FRENCH BREAD,928.7750460893915,1187.517955481409,2935.353348294301
25-Feb,2,55,6640178647787.44,868938,IM BEEF ENTRECOTE,905.7093089906443,1480.799296429224,2668.3466243028956
12-Mar,2,56,3571513470099.0386,822584,N.BROWN MED. FINO,669.150694830116,1038.5323988547727,2281.464401058078
09-Mar,2,54,4855797104007.668,729181,HONEY DATES 350 GM ( JAR),615.3927928238141,344.2572953132163,2141.674715498158
